name,team,season,count,id
 Adrien Silva,leicester-city,2018,9,1
 Adrien Silva,leicester-city,2019,1,1
 AdriÃ¡n,west-ham-united,2015,38,2
 AdriÃ¡n,west-ham-united,2016,32,2
 AdriÃ¡n,west-ham-united,2017,16,2
 AdriÃ¡n,west-ham-united,2018,19,2
 Alberto Moreno,liverpool-fc,2015,26,3
 Alberto Moreno,liverpool-fc,2016,28,3
 Alberto Moreno,liverpool-fc,2017,2,3
 Alberto Moreno,liverpool-fc,2018,14,3
 Alberto Moreno,liverpool-fc,2019,2,3
 Aleix GarcÃ­a,manchester-city,2017,1,4
 Alexandre Pato,chelsea-fc,2016,1,5
 Alisson,liverpool-fc,2019,38,6
 Ander Herrera,manchester-united,2015,19,7
 Ander Herrera,manchester-united,2016,17,7
 Ander Herrera,manchester-united,2017,27,7
 Ander Herrera,manchester-united,2018,13,7
 Ander Herrera,manchester-united,2019,16,7
 Andreas Pereira,manchester-united,2019,6,8
 AndrÃ© Gomes,everton-fc,2019,24,9
 Arbeloa,west-ham-united,2017,1,10
 Ayoze PÃ©rez,newcastle-united,2015,25,11
 Ayoze PÃ©rez,newcastle-united,2016,22,11
 Ayoze PÃ©rez,newcastle-united,2018,28,11
 Ayoze PÃ©rez,newcastle-united,2019,34,11
 Azpilicueta,chelsea-fc,2015,29,12
 Azpilicueta,chelsea-fc,2016,36,12
 Azpilicueta,chelsea-fc,2017,38,12
 Azpilicueta,chelsea-fc,2018,37,12
 Azpilicueta,chelsea-fc,2019,38,12
 BarragÃ¡n,middlesbrough-fc,2017,26,13
 Bernard,everton-fc,2019,25,14
 Bernardo,brighton-hove-albion,2019,19,15
 Bernardo Silva,manchester-city,2018,15,16
 Bernardo Silva,manchester-city,2019,31,16
 Bojan,stoke-city,2015,14,17
 Bojan,stoke-city,2016,22,17
 Bojan,stoke-city,2017,5,17
 Bojan,stoke-city,2018,1,17
 Borja BastÃ³n,swansea-city,2017,4,18
 Bruno,brighton-hove-albion,2018,23,19
 Bruno,brighton-hove-albion,2019,14,19
 Camarasa,cardiff-city,2019,31,20
 Carles Gil,aston-villa,2015,4,21
 Carles Gil,aston-villa,2016,17,21
 Cesc FÃ bregas,chelsea-fc,2015,33,22
 Cesc FÃ bregas,chelsea-fc,2016,33,22
 Cesc FÃ bregas,chelsea-fc,2017,13,22
 Cesc FÃ bregas,chelsea-fc,2018,25,22
 Cesc FÃ bregas,chelsea-fc,2019,1,22
 Coutinho,liverpool-fc,2015,32,23
 Coutinho,liverpool-fc,2016,24,23
 Coutinho,liverpool-fc,2017,28,23
 Coutinho,liverpool-fc,2018,13,23
 CÃ©dric Soares,southampton-fc,2016,23,24
 CÃ©dric Soares,southampton-fc,2017,30,24
 CÃ©dric Soares,southampton-fc,2018,32,24
 CÃ©dric Soares,southampton-fc,2019,16,24
 Daniel Ayala,middlesbrough-fc,2017,11,25
 Danilo,manchester-city,2018,13,26
 Danilo,manchester-city,2019,9,26
 David Luiz,chelsea-fc,2017,33,27
 David Luiz,chelsea-fc,2018,9,27
 David Luiz,chelsea-fc,2019,36,27
 David Silva,manchester-city,2015,32,28
 David Silva,manchester-city,2016,22,28
 David Silva,manchester-city,2017,31,28
 David Silva,manchester-city,2018,28,28
 David Silva,manchester-city,2019,28,28
 De Gea,manchester-united,2015,37,29
 De Gea,manchester-united,2016,34,29
 De Gea,manchester-united,2017,35,29
 De Gea,manchester-united,2018,37,29
 De Gea,manchester-united,2019,38,29
 Diego Costa,chelsea-fc,2015,24,30
 Diego Costa,chelsea-fc,2016,27,30
 Diego Costa,chelsea-fc,2017,35,30
 Diego Rico,afc-bournemouth,2019,5,31
 Diogo Dalot,manchester-united,2019,12,32
 Diogo Jota,wolverhampton-wanderers,2019,29,33
 Domingos Quina,watford-fc,2019,3,34
 Ederson,manchester-city,2018,36,35
 Ederson,manchester-city,2019,38,35
 Emerson,chelsea-fc,2018,3,36
 Emerson,chelsea-fc,2019,7,36
 Evandro,hull-city,2017,7,37
 Fabinho,liverpool-fc,2019,21,38
 Fabricio,fulham-fc,2019,2,39
 Felipe Anderson,west-ham-united,2019,36,40
 Fernandinho,manchester-city,2015,25,41
 Fernandinho,manchester-city,2016,31,41
 Fernandinho,manchester-city,2017,31,41
 Fernandinho,manchester-city,2018,33,41
 Fernandinho,manchester-city,2019,27,41
 Fernando,manchester-city,2015,22,42
 Fernando,manchester-city,2016,17,42
 Fernando,manchester-city,2017,5,42
 Filipe LuÃ­s,chelsea-fc,2015,9,43
 Fred,manchester-united,2019,13,44
 FÃ¡bio,middlesbrough-fc,2017,21,45
 Gabriel Jesus,manchester-city,2017,8,46
 Gabriel Jesus,manchester-city,2018,19,46
 Gabriel Jesus,manchester-city,2019,8,46
 Gabriel Paulista,arsenal-fc,2015,4,47
 Gabriel Paulista,arsenal-fc,2016,18,47
 Gabriel Paulista,arsenal-fc,2017,15,47
 Gerard Deulofeu,everton-fc,2016,16,48
 Gerard Deulofeu,everton-fc,2017,4,48
 Gerard Deulofeu,watford-fc,2018,5,48
 Gerard Deulofeu,watford-fc,2019,26,48
 Gomes,watford-fc,2016,38,49
 Gomes,watford-fc,2017,38,49
 Gomes,watford-fc,2018,24,49
 Guaita,crystal-palace,2019,20,50
 HÃ©ctor BellerÃ­n,arsenal-fc,2015,17,51
 HÃ©ctor BellerÃ­n,arsenal-fc,2016,36,51
 HÃ©ctor BellerÃ­n,arsenal-fc,2017,27,51
 HÃ©ctor BellerÃ­n,arsenal-fc,2018,34,51
 HÃ©ctor BellerÃ­n,arsenal-fc,2019,18,51
 HÃ©lder Costa,wolverhampton-wanderers,2019,16,52
 Iborra,leicester-city,2018,17,53
 Iborra,leicester-city,2019,3,53
 Ivan Cavaleiro,wolverhampton-wanderers,2019,6,54
 Ivo Pinto,norwich-city,2016,9,55
 JesÃ©,stoke-city,2018,8,56
 JesÃºs GÃ¡mez,newcastle-united,2018,1,57
 JesÃºs Navas,manchester-city,2015,23,58
 JesÃºs Navas,manchester-city,2016,24,58
 JesÃºs Navas,manchester-city,2017,12,58
 Joel,everton-fc,2015,6,59
 Joel,everton-fc,2016,13,59
 Joel,everton-fc,2017,19,59
 Joel Pereira,manchester-united,2017,1,60
 Jonny,wolverhampton-wanderers,2019,32,61
 Jordi Amat,swansea-city,2015,7,62
 Jordi Amat,swansea-city,2016,5,62
 Jordi Amat,swansea-city,2017,15,62
 Jordi GÃ³mez,sunderland-afc,2015,22,63
 Jordi GÃ³mez,sunderland-afc,2016,5,63
 Jorginho,chelsea-fc,2019,37,64
 Joselu,newcastle-united,2018,19,65
 Joselu,newcastle-united,2019,5,65
 Joselu,stoke-city,2016,10,65
 JosÃ© Enrique,liverpool-fc,2015,2,66
 JosÃ© Fonte,southampton-fc,2015,37,67
 JosÃ© Fonte,southampton-fc,2016,37,67
 JosÃ© Fonte,southampton-fc,2017,17,67
 JosÃ© Fonte,west-ham-united,2017,16,67
 JosÃ© Fonte,west-ham-united,2018,8,67
 JosÃ© Pozo,manchester-city,2015,1,68
 JoÃ£o Moutinho,wolverhampton-wanderers,2019,35,69
 JoÃ£o MÃ¡rio,west-ham-united,2018,12,70
 Jurado,watford-fc,2016,27,71
 Kenedy,chelsea-fc,2016,4,72
 Kenedy,chelsea-fc,2017,1,72
 Kenedy,newcastle-united,2018,13,72
 Kenedy,newcastle-united,2019,14,72
 Kepa,chelsea-fc,2019,36,73
 Kiko FemenÃ­a,watford-fc,2018,19,74
 Kiko FemenÃ­a,watford-fc,2019,22,74
 Llorente,swansea-city,2017,28,75
 Llorente,tottenham-hotspur,2018,1,75
 Llorente,tottenham-hotspur,2019,6,75
 Lucas,tottenham-hotspur,2018,2,76
 Lucas,tottenham-hotspur,2019,25,76
 Lucas Leiva,liverpool-fc,2015,16,77
 Lucas Leiva,liverpool-fc,2016,21,77
 Lucas Leiva,liverpool-fc,2017,12,77
 Lucas PÃ©rez,arsenal-fc,2017,2,78
 Lucas PÃ©rez,west-ham-united,2019,4,78
 Luis HernÃ¡ndez,leicester-city,2017,3,79
 Manquillo,liverpool-fc,2015,10,80
 Manquillo,newcastle-united,2018,19,80
 Manquillo,newcastle-united,2019,12,80
 Manquillo,sunderland-afc,2017,15,80
 Marcos Alonso,chelsea-fc,2017,30,81
 Marcos Alonso,chelsea-fc,2018,33,81
 Marcos Alonso,chelsea-fc,2019,31,81
 Mario SuÃ¡rez,watford-fc,2016,8,82
 MartÃ­n Montoya,brighton-hove-albion,2019,24,83
 Mata,manchester-united,2015,27,84
 Mata,manchester-united,2016,34,84
 Mata,manchester-united,2017,19,84
 Mata,manchester-united,2018,23,84
 Mata,manchester-united,2019,16,84
 Mikel Arteta,arsenal-fc,2015,6,85
 Mikel Merino,newcastle-united,2018,14,86
 Morata,chelsea-fc,2018,24,87
 Morata,chelsea-fc,2019,11,87
 Muniesa,stoke-city,2015,14,88
 Muniesa,stoke-city,2016,12,88
 Muniesa,stoke-city,2017,7,88
 Nacho Monreal,arsenal-fc,2015,26,89
 Nacho Monreal,arsenal-fc,2016,36,89
 Nacho Monreal,arsenal-fc,2017,35,89
 Nacho Monreal,arsenal-fc,2018,26,89
 Nacho Monreal,arsenal-fc,2019,21,89
 Navarro,watford-fc,2019,1,90
 Nolito,manchester-city,2017,9,91
 NÃ©lson Oliveira,swansea-city,2015,4,92
 Oriol Romeu,southampton-fc,2016,17,93
 Oriol Romeu,southampton-fc,2017,35,93
 Oriol Romeu,southampton-fc,2018,34,93
 Oriol Romeu,southampton-fc,2019,25,93
 Oscar,chelsea-fc,2015,26,94
 Oscar,chelsea-fc,2016,20,94
 Oscar,chelsea-fc,2017,5,94
 Paulinho,tottenham-hotspur,2015,3,95
 Pedro,chelsea-fc,2016,24,96
 Pedro,chelsea-fc,2017,26,96
 Pedro,chelsea-fc,2018,17,96
 Pedro,chelsea-fc,2019,21,96
 Pedro Chirivella,liverpool-fc,2016,1,97
 Pedro Obiang,west-ham-united,2016,11,98
 Pedro Obiang,west-ham-united,2017,21,98
 Pedro Obiang,west-ham-united,2018,18,98
 Pedro Obiang,west-ham-united,2019,12,98
 Rafael,manchester-united,2015,6,99
 Ramires,chelsea-fc,2015,11,100
 Ramires,chelsea-fc,2016,7,100
 Renato Sanches,swansea-city,2018,9,101
 Ricardo Pereira,leicester-city,2019,35,102
 Ricardo Vaz TÃª,west-ham-united,2015,3,103
 Richarlison,everton-fc,2019,32,104
 Richarlison,watford-fc,2018,32,104
 Roberto Firmino,liverpool-fc,2016,24,105
 Roberto Firmino,liverpool-fc,2017,34,105
 Roberto Firmino,liverpool-fc,2018,32,105
 Roberto Firmino,liverpool-fc,2019,31,105
 Roque Mesa,swansea-city,2018,9,106
 Rui PatrÃ­cio,wolverhampton-wanderers,2019,37,107
 RÃºben Neves,wolverhampton-wanderers,2019,34,108
 RÃºben Vinagre,wolverhampton-wanderers,2019,7,109
 Sandro,everton-fc,2018,3,110
 Sandro,queens-park-rangers,2015,17,110
 Sandro,west-bromwich-albion,2016,5,110
 Santi Cazorla,arsenal-fc,2015,33,111
 Santi Cazorla,arsenal-fc,2016,15,111
 Santi Cazorla,arsenal-fc,2017,7,111
 Sergio Rico,fulham-fc,2019,29,112
 Soldado,tottenham-hotspur,2015,7,113
 Varela,west-bromwich-albion,2015,3,114
 VÃ­ctor ValdÃ©s,manchester-united,2015,1,115
 VÃ­ctor ValdÃ©s,middlesbrough-fc,2017,28,115
 Willian,chelsea-fc,2015,28,116
 Willian,chelsea-fc,2016,32,116
 Willian,chelsea-fc,2017,15,116
 Willian,chelsea-fc,2018,20,116
 Willian,chelsea-fc,2019,26,116
 Ãngel Rangel,swansea-city,2015,22,117
 Ãngel Rangel,swansea-city,2016,20,117
 Ãngel Rangel,swansea-city,2017,8,117
 Ãngel Rangel,swansea-city,2018,2,117
 Ãlvaro Negredo,middlesbrough-fc,2017,33,118
 Ãngel Crespo,aston-villa,2016,1,119
 Ãder,swansea-city,2016,2,120
Aaron Cresswell,west-ham-united,2015,38,121
Aaron Cresswell,west-ham-united,2016,37,121
Aaron Cresswell,west-ham-united,2017,24,121
Aaron Cresswell,west-ham-united,2018,35,121
Aaron Cresswell,west-ham-united,2019,18,121
Aaron Lennon,burnley-fc,2018,13,122
Aaron Lennon,burnley-fc,2019,14,122
Aaron Lennon,everton-fc,2015,12,122
Aaron Lennon,everton-fc,2016,17,122
Aaron Lennon,everton-fc,2017,6,122
Aaron Lennon,everton-fc,2018,9,122
Aaron Lennon,tottenham-hotspur,2015,3,122
Aaron Mooy,huddersfield-town,2018,34,123
Aaron Mooy,huddersfield-town,2019,25,123
Aaron Ramsey,arsenal-fc,2015,23,124
Aaron Ramsey,arsenal-fc,2016,29,124
Aaron Ramsey,arsenal-fc,2017,13,124
Aaron Ramsey,arsenal-fc,2018,21,124
Aaron Ramsey,arsenal-fc,2019,14,124
Aaron Rowe,huddersfield-town,2019,1,125
Aaron Wan-Bissaka,crystal-palace,2018,7,126
Aaron Wan-Bissaka,crystal-palace,2019,35,126
Abdelhamid Sabiri,huddersfield-town,2018,2,127
Abdelhamid Sabiri,huddersfield-town,2019,1,127
Abdoulaye DoucourÃ©,watford-fc,2017,14,128
Abdoulaye DoucourÃ©,watford-fc,2018,37,128
Abdoulaye DoucourÃ©,watford-fc,2019,34,128
Abdul Rahman Baba,chelsea-fc,2016,11,129
Abel HernÃ¡ndez,hull-city,2015,15,130
Abel HernÃ¡ndez,hull-city,2017,16,130
Aboubakar Kamara,fulham-fc,2019,5,131
Adam Armstrong,newcastle-united,2015,1,132
Adam Clayton,middlesbrough-fc,2017,32,133
Adam Federici,afc-bournemouth,2016,6,134
Adam Federici,afc-bournemouth,2017,2,134
Adam Forshaw,middlesbrough-fc,2017,30,135
Adam Johnson,sunderland-afc,2015,23,136
Adam Johnson,sunderland-afc,2016,11,136
Adam Lallana,liverpool-fc,2015,23,137
Adam Lallana,liverpool-fc,2016,23,137
Adam Lallana,liverpool-fc,2017,27,137
Adam Lallana,liverpool-fc,2018,1,137
Adam Lallana,liverpool-fc,2019,5,137
Adam Masina,watford-fc,2019,11,138
Adam Smith,afc-bournemouth,2016,22,139
Adam Smith,afc-bournemouth,2017,34,139
Adam Smith,afc-bournemouth,2018,22,139
Adam Smith,afc-bournemouth,2019,25,139
Adama Diakhaby,huddersfield-town,2019,6,140
Adama DiomandÃ©,hull-city,2017,13,141
Adama TraorÃ©,middlesbrough-fc,2017,16,142
Adama TraorÃ©,wolverhampton-wanderers,2019,8,142
Adel Taarabt,queens-park-rangers,2015,3,143
Ademola Lookman,everton-fc,2017,3,144
Ademola Lookman,everton-fc,2018,1,144
Ademola Lookman,everton-fc,2019,3,144
AdlÃ¨ne GuÃ©dioura,watford-fc,2016,3,145
AdlÃ¨ne GuÃ©dioura,watford-fc,2017,9,145
Adnan Januzaj,manchester-united,2015,7,146
Adnan Januzaj,manchester-united,2016,2,146
Adnan Januzaj,sunderland-afc,2017,18,146
Adrian Mariappa,crystal-palace,2015,8,147
Adrian Mariappa,crystal-palace,2016,3,147
Adrian Mariappa,watford-fc,2017,6,147
Adrian Mariappa,watford-fc,2018,24,147
Adrian Mariappa,watford-fc,2019,20,147
Ahmed El Mohamady,hull-city,2015,38,148
Ahmed El Mohamady,hull-city,2017,28,148
Ahmed Hegazy,west-bromwich-albion,2018,38,149
Ahmed Musa,leicester-city,2017,7,150
Aiden McGeady,everton-fc,2015,10,151
Ainsley Maitland-Niles,arsenal-fc,2018,8,152
Ainsley Maitland-Niles,arsenal-fc,2019,11,152
Alan Hutton,aston-villa,2015,27,153
Alan Hutton,aston-villa,2016,26,153
Albert Adomah,middlesbrough-fc,2017,1,154
Alberto Paloschi,swansea-city,2016,7,155
Alejandro FaurlÃ­n,queens-park-rangers,2015,1,156
Aleksandar DragoviÄ,leicester-city,2018,7,157
Aleksandar Kolarov,manchester-city,2015,16,158
Aleksandar Kolarov,manchester-city,2016,25,158
Aleksandar Kolarov,manchester-city,2017,27,158
Aleksandar MitroviÄ,fulham-fc,2019,37,159
Aleksandar MitroviÄ,newcastle-united,2016,22,159
Alex Bruce,hull-city,2015,17,160
Alex Iwobi,arsenal-fc,2016,8,161
Alex Iwobi,arsenal-fc,2017,18,161
Alex Iwobi,arsenal-fc,2018,22,161
Alex Iwobi,arsenal-fc,2019,22,161
Alex McCarthy,crystal-palace,2016,7,162
Alex McCarthy,queens-park-rangers,2015,2,162
Alex McCarthy,southampton-fc,2018,18,162
Alex McCarthy,southampton-fc,2019,25,162
Alex Oxlade-Chamberlain,arsenal-fc,2015,17,163
Alex Oxlade-Chamberlain,arsenal-fc,2016,9,163
Alex Oxlade-Chamberlain,arsenal-fc,2017,16,163
Alex Oxlade-Chamberlain,arsenal-fc,2018,3,163
Alex Oxlade-Chamberlain,liverpool-fc,2018,14,163
Alex Pritchard,huddersfield-town,2018,12,164
Alex Pritchard,huddersfield-town,2019,26,164
Alex Song,west-ham-united,2015,25,165
Alex Song,west-ham-united,2016,8,165
Alexander SÃ¸rloth,crystal-palace,2018,4,166
Alexander Tettey,norwich-city,2016,23,167
Alexandre Lacazette,arsenal-fc,2018,26,168
Alexandre Lacazette,arsenal-fc,2019,27,168
Alexis SÃ¡nchez,arsenal-fc,2015,34,169
Alexis SÃ¡nchez,arsenal-fc,2016,28,169
Alexis SÃ¡nchez,arsenal-fc,2017,36,169
Alexis SÃ¡nchez,arsenal-fc,2018,17,169
Alexis SÃ¡nchez,manchester-united,2018,12,169
Alexis SÃ¡nchez,manchester-united,2019,9,169
Alfie Mawson,fulham-fc,2019,13,170
Alfie Mawson,swansea-city,2017,27,170
Alfie Mawson,swansea-city,2018,38,170
Alfred N'Diaye,hull-city,2017,15,171
Alireza Jahanbakhsh,brighton-hove-albion,2019,12,172
Allan McGregor,hull-city,2015,26,173
Allan Nyom,watford-fc,2016,29,174
Allan Nyom,west-bromwich-albion,2017,29,174
Allan Nyom,west-bromwich-albion,2018,25,174
Almen Abdi,watford-fc,2016,25,175
Aly Cissokho,aston-villa,2015,24,176
Aly Cissokho,aston-villa,2016,18,176
Andre Gray,burnley-fc,2017,26,177
Andre Gray,watford-fc,2018,16,177
Andre Gray,watford-fc,2019,13,177
Andre Wisdom,norwich-city,2016,9,178
Andre Wisdom,west-bromwich-albion,2015,22,178
Andrea Ranocchia,hull-city,2017,15,179
Andreas Christensen,chelsea-fc,2018,23,180
Andreas Christensen,chelsea-fc,2019,6,180
Andreas Weimann,aston-villa,2015,20,181
Andrej KramariÄ,leicester-city,2015,6,182
Andrew Robertson,hull-city,2015,17,183
Andrew Robertson,hull-city,2017,31,183
Andrew Robertson,liverpool-fc,2018,22,183
Andrew Robertson,liverpool-fc,2019,36,183
Andrew Surman,afc-bournemouth,2016,38,184
Andrew Surman,afc-bournemouth,2017,21,184
Andrew Surman,afc-bournemouth,2018,20,184
Andrew Surman,afc-bournemouth,2019,16,184
Andrey Yarmolenko,west-ham-united,2019,5,185
Andros Townsend,crystal-palace,2017,30,186
Andros Townsend,crystal-palace,2018,35,186
Andros Townsend,crystal-palace,2019,34,186
Andros Townsend,newcastle-united,2016,12,186
Andros Townsend,tottenham-hotspur,2015,10,186
AndrÃ© Ayew,swansea-city,2016,34,187
AndrÃ© Ayew,swansea-city,2018,10,187
AndrÃ© Ayew,west-ham-united,2017,16,187
AndrÃ© Ayew,west-ham-united,2018,9,187
AndrÃ© Carrillo,watford-fc,2018,16,188
AndrÃ© SchÃ¼rrle,chelsea-fc,2015,5,189
AndrÃ© SchÃ¼rrle,fulham-fc,2019,21,189
AndrÃ© Zambo,fulham-fc,2019,16,190
Andy Carroll,west-ham-united,2015,12,191
Andy Carroll,west-ham-united,2016,13,191
Andy Carroll,west-ham-united,2017,15,191
Andy Carroll,west-ham-united,2018,7,191
Andy Carroll,west-ham-united,2019,3,191
Andy King,leicester-city,2015,16,192
Andy King,leicester-city,2016,9,192
Andy King,leicester-city,2017,15,192
Andy King,leicester-city,2018,5,192
Andy King,swansea-city,2018,9,192
Angelo Ogbonna,west-ham-united,2016,27,193
Angelo Ogbonna,west-ham-united,2017,20,193
Angelo Ogbonna,west-ham-united,2018,32,193
Angelo Ogbonna,west-ham-united,2019,20,193
Angus Gunn,southampton-fc,2019,12,194
Anthony Knockaert,brighton-hove-albion,2018,27,195
Anthony Knockaert,brighton-hove-albion,2019,18,195
Anthony Knockaert,leicester-city,2015,3,195
Anthony Martial,manchester-united,2016,29,196
Anthony Martial,manchester-united,2017,18,196
Anthony Martial,manchester-united,2018,18,196
Anthony Martial,manchester-united,2019,18,196
Anthony RÃ©veillÃ¨re,sunderland-afc,2015,15,197
AntolÃ­n AlcarÃ¡z,everton-fc,2015,6,198
Antonio RÃ¼diger,chelsea-fc,2018,25,199
Antonio RÃ¼diger,chelsea-fc,2019,33,199
Antonio Valencia,manchester-united,2015,29,200
Antonio Valencia,manchester-united,2016,8,200
Antonio Valencia,manchester-united,2017,27,200
Antonio Valencia,manchester-united,2018,31,200
Antonio Valencia,manchester-united,2019,5,200
Armand TraorÃ©,queens-park-rangers,2015,7,201
Aron Gunnarsson,cardiff-city,2019,27,202
Arouna KonÃ©,everton-fc,2015,7,203
Arouna KonÃ©,everton-fc,2016,16,203
Arthur Masuaku,west-ham-united,2017,11,204
Arthur Masuaku,west-ham-united,2018,21,204
Arthur Masuaku,west-ham-united,2019,19,204
Artur Boruc,afc-bournemouth,2016,32,205
Artur Boruc,afc-bournemouth,2017,35,205
Artur Boruc,afc-bournemouth,2019,12,205
Ashley Barnes,burnley-fc,2015,28,206
Ashley Barnes,burnley-fc,2017,20,206
Ashley Barnes,burnley-fc,2018,21,206
Ashley Barnes,burnley-fc,2019,26,206
Ashley Fletcher,west-ham-united,2017,2,207
Ashley Westwood,aston-villa,2015,25,208
Ashley Westwood,aston-villa,2016,31,208
Ashley Westwood,burnley-fc,2017,6,208
Ashley Westwood,burnley-fc,2018,12,208
Ashley Westwood,burnley-fc,2019,31,208
Ashley Williams,everton-fc,2017,35,209
Ashley Williams,everton-fc,2018,20,209
Ashley Williams,swansea-city,2015,37,209
Ashley Williams,swansea-city,2016,36,209
Ashley Young,manchester-united,2015,23,210
Ashley Young,manchester-united,2016,11,210
Ashley Young,manchester-united,2017,8,210
Ashley Young,manchester-united,2018,28,210
Ashley Young,manchester-united,2019,28,210
Asmir BegoviÄ,afc-bournemouth,2018,38,211
Asmir BegoviÄ,afc-bournemouth,2019,24,211
Asmir BegoviÄ,chelsea-fc,2016,15,211
Asmir BegoviÄ,chelsea-fc,2017,2,211
Asmir BegoviÄ,stoke-city,2015,35,211
Axel Tuanzebe,manchester-united,2017,4,212
Aymeric Laporte,manchester-city,2018,9,213
Aymeric Laporte,manchester-city,2019,34,213
Bacary Sagna,manchester-city,2015,8,214
Bacary Sagna,manchester-city,2016,27,214
Bacary Sagna,manchester-city,2017,14,214
BafÃ©timbi Gomis,swansea-city,2015,18,215
BafÃ©timbi Gomis,swansea-city,2016,18,215
Bakary Sako,crystal-palace,2016,11,216
Bakary Sako,crystal-palace,2018,4,216
Barry Bannan,crystal-palace,2015,2,217
Bastian Schweinsteiger,manchester-united,2016,13,218
Ben Chilwell,leicester-city,2017,7,219
Ben Chilwell,leicester-city,2018,20,219
Ben Chilwell,leicester-city,2019,36,219
Ben Davies,tottenham-hotspur,2015,9,220
Ben Davies,tottenham-hotspur,2016,14,220
Ben Davies,tottenham-hotspur,2017,18,220
Ben Davies,tottenham-hotspur,2018,26,220
Ben Davies,tottenham-hotspur,2019,20,220
Ben Foster,watford-fc,2019,38,221
